path,label,tamper_type,provenance,filename,format
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_00057.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_00057.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ind_00097.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ind_00097.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_CNN_S_O_nat10153_ani00097_12135.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_CNN_S_O_nat10153_ani00097_12135.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_20071.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_20071.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_30428.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_30428.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_sec10115_pla00049_11534.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_sec10115_pla00049_11534.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30421.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30421.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_20086.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_20086.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_20026.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_20026.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30616.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30616.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30114.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30114.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30470.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30470.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30148.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30148.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30638.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30638.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_ind00073_art00012_00473.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_ind00073_art00012_00473.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRD_S_N_cha00090_cha00090_00410.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRD_S_N_cha00090_cha00090_00410.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30421.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30421.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_20067.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_20067.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_nat00082_nat00082_00986.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_nat00082_nat00082_00986.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30636.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30636.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_cha10175_cha10174_12279.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_cha10175_cha10174_12279.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_nat20037_nat20037_02235.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_nat20037_nat20037_02235.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30348.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30348.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_10214.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_10214.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_txt00024_txt00024_20087.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_txt00024_txt00024_20087.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_art00005_art00005_11793.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_art00005_art00005_11793.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRD_S_B_sec20094_arc20064_02444.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRD_S_B_sec20094_arc20064_02444.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_S_N_arc00071_ind00001_00421.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_S_N_arc00071_ind00001_00421.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30734.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30734.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_B_cha00076_ani00068_10044.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_B_cha00076_ani00068_10044.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_00077.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_00077.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30461.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30461.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_00002.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_00002.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ind_00078.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ind_00078.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30284.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30284.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_txt00065_sec00077_10391.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_txt00065_sec00077_10391.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_nat00011_nat00012_11056.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_nat00011_nat00012_11056.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30269.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30269.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_00045.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_00045.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30311.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30311.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30356.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30356.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_nat00013_cha00070_11393.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_nat00013_cha00070_11393.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_S_N_ind00053_ind00020_01342.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_S_N_ind00053_ind00020_01342.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_M_B_arc10129_arc10129_11893.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_M_B_arc10129_arc10129_11893.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_ani20036_ani20036_02079.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_ani20036_ani20036_02079.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30259.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30259.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_00032.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_00032.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_pla00034_pla00034_00569.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_pla00034_pla00034_00569.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30601.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30601.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_M_B_nat10128_nat00099_11537.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_M_B_nat10128_nat00099_11537.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_pla20020_pla20020_01920.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_pla20020_pla20020_01920.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30479.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30479.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_20049.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_20049.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30387.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30387.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_O_ani10105_ani10104_10022.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_O_ani10105_ani10104_10022.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_CNN_M_N_nat00013_cha00042_11093.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_CNN_M_N_nat00013_cha00042_11093.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRD_S_B_ind00038_ind00038_01329.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRD_S_B_ind00038_ind00038_01329.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30588.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30588.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30705.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30705.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_arc20041_arc20041_01494.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_arc20041_arc20041_01494.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30008.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30008.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_nat10142_nat10142_11960.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_nat10142_nat10142_11960.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_S_B_nat00038_nat00002_00652.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_S_B_nat00038_nat00002_00652.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_00001.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_00001.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_B_sec20013_sec20013_01448.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_B_sec20013_sec20013_01448.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_sec00064_sec00064_11258.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_sec00064_sec00064_11258.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30140.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30140.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30141.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30141.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_S_N_arc00030_arc00030_00778.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_S_N_arc00030_arc00030_00778.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_B_ani00044_ani00044_00164.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_B_ani00044_ani00044_00164.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_ani20053_ani20053_02096.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_ani20053_ani20053_02096.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_nat10108_cha00052_11364.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_nat10108_cha00052_11364.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_30473.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_30473.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_txt00051_txt00051_01278.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_txt00051_txt00051_01278.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_art00044_art00044_10405.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_art00044_art00044_10405.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_art20074_art20074_01880.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_art20074_art20074_01880.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_arc20047_arc20047_02181.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_arc20047_arc20047_02181.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_art20006_art20005_01812.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_art20006_art20005_01812.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NND_S_N_sec00052_sec00052_00073.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NND_S_N_sec00052_sec00052_00073.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30629.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30629.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_M_N_nat10149_nat10156_12001.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_M_N_nat10149_nat10156_12001.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30322.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30322.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_00003.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_00003.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_20062.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_20062.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30094.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30094.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30444.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30444.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_00096.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_00096.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRD_S_N_cha20039_cha20039_02038.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRD_S_N_cha20039_cha20039_02038.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ind_30166.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ind_30166.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_sec00048_sec00048_11247.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_sec00048_sec00048_11247.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_10185.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_10185.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_B_nat10155_nat10164_12115.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_B_nat10155_nat10164_12115.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ind_30131.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ind_30131.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_art20050_art20050_01856.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_art20050_art20050_01856.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30020.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30020.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30005.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30005.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_M_N_nat00082_nat00082_10604.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_M_N_nat00082_nat00082_10604.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_art20066_art20066_01872.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_art20066_art20066_01872.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30266.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30266.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30416.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30416.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_S_N_nat00088_nat00088_10581.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_S_N_nat00088_nat00088_10581.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_arc20057_arc20057_01697.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_arc20057_arc20057_01697.tif,tif
